Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
ASELS.E,ASELSAN ELEKTRONIK SANAYI VE TICAR,Industrials,Equity,"3,264,356.43",0.01,"3,264,356.43","2,548,837.00",1.28,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
2001,ZHEJIANG NHU LTD A,Health Care,Equity,"3,229,533.87",0.01,"3,229,533.87","1,003,687.00",3.22,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
50,TIANMA MICROELECTRONICS LTD A,Information Technology,Equity,"3,219,310.93",0.01,"3,219,310.93","2,205,623.00",1.46,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2821,ASYMCHEM LABORATORIES (TIANJIN) LT,Health Care,Equity,"3,209,073.94",0.01,"3,209,073.94","71,200.00",45.07,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
688111,BEIJING KINGSOFT OFFICE SOFTWARE I,Information Technology,Equity,"3,199,874.59",0.01,"3,199,874.59","119,281.00",26.83,China,Shanghai Stock Exchange,USD,6.71,CNY,-
603185,WUXI SHANGJI AUTOMATION LTD A,Industrials,Equity,"3,188,236.57",0.01,"3,188,236.57","122,080.00",26.12,China,Shanghai Stock Exchange,USD,6.71,CNY,-
GTCAP,GT CAPITAL HOLDINGS INC,Industrials,Equity,"3,184,813.70",0.01,"3,184,813.70","365,862.00",8.7,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
300628,YEALINK NETWORK TECHNOLOGY LTD A,Information Technology,Equity,"3,176,223.90",0.01,"3,176,223.90","288,730.00",11,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601615,MING YANG SMART ENERGY GROUP LTD A,Industrials,Equity,"3,174,216.84",0.01,"3,174,216.84","619,000.00",5.13,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600958,ORIENT SECURITIES LTD A,Financials,Equity,"3,170,638.94",0.01,"3,170,638.94","2,248,134.00",1.41,China,Shanghai Stock Exchange,USD,6.71,CNY,-
1030,SEAZEN GROUP LTD,Real Estate,Equity,"3,168,244.34",0.01,"3,168,244.34","7,698,000.00",0.41,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
600332,GUANGZHOU BAIYUNSHAN PHARMACEUTICA,Health Care,Equity,"3,141,334.39",0.01,"3,141,334.39","685,396.00",4.58,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600741,HUAYU AUTOMOTIVE SYSTEMS LTD A,Consumer Discretionary,Equity,"3,125,323.24",0.01,"3,125,323.24","917,268.00",3.41,China,Shanghai Stock Exchange,USD,6.71,CNY,-
6818,CHINA EVERBRIGHT BANK LTD H,Financials,Equity,"3,121,685.00",0.01,"3,121,685.00","9,959,000.00",0.31,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
688012,ADVANCED MICRO-FABRICATION EQUIPME,Information Technology,Equity,"3,111,944.19",0.01,"3,111,944.19","166,029.00",18.74,China,Shanghai Stock Exchange,USD,6.71,CNY,-
JMT.R,JMT NETWORK SERVICES NON-VOTING DR,Financials,Equity,"3,094,935.68",0.01,"3,094,935.68","1,615,400.00",1.92,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
100,TCL TECHNOLOGY GROUP CORP A,Consumer Discretionary,Equity,"3,058,612.27",0.01,"3,058,612.27","4,260,755.00",0.72,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600176,CHINA JUSHI LTD A,Materials,Equity,"3,052,267.02",0.01,"3,052,267.02","1,275,840.00",2.39,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600015,HUA XIA BANK LTD A,Financials,Equity,"3,046,537.68",0.01,"3,046,537.68","3,994,780.00",0.76,China,Shanghai Stock Exchange,USD,6.71,CNY,-
35760,CJ ENM LTD,Communication,Equity,"3,041,212.54",0.01,"3,041,212.54","42,595.00",71.4,Korea (South),Korea Exchange (Kosdaq),USD,"1,299.75",KRW,-
MPI,METRO PACIFIC INV CORP,Financials,Equity,"3,038,975.65",0.01,"3,038,975.65","46,932,500.00",0.06,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
601238,GUANGZHOU AUTOMOBILE GROUP LTD A,Consumer Discretionary,Equity,"3,006,474.14",0.01,"3,006,474.14","1,176,000.00",2.56,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300999,YIHAI KERRY ARAWANA HOLDINGS LTD A,Consumer Staples,Equity,"3,007,683.30",0.01,"3,007,683.30","382,700.00",7.86,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601916,CHINA ZHESHANG BANK LTD A,Financials,Equity,"3,004,571.29",0.01,"3,004,571.29","6,175,500.00",0.49,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2648,SATELLITE CHEMICAL LTD A,Materials,Equity,"2,999,813.60",0.01,"2,999,813.60","807,239.00",3.72,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300142,WALVAX BIOTECHNOLOGY LTD A,Health Care,Equity,"2,990,929.13",0.01,"2,990,929.13","416,647.00",7.18,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601600,ALUMINUM CORPORATION OF CHINA LTD,Materials,Equity,"2,987,880.00",0.01,"2,987,880.00","4,287,000.00",0.7,China,Shanghai Stock Exchange,USD,6.71,CNY,-
120,CJ LOGISTICS CORP,Industrials,Equity,"2,983,263.70",0.01,"2,983,263.70","33,141.00",90.02,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
600570,HUNDSUN TECHNOLOGIES INC A,Information Technology,Equity,"2,984,385.99",0.01,"2,984,385.99","458,644.00",6.51,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601117,CHINA NATIONAL CHEMICAL ENGINEERIN,Industrials,Equity,"2,982,122.04",0.01,"2,982,122.04","1,932,467.00",1.54,China,Shanghai Stock Exchange,USD,6.71,CNY,-
MBK,MBANK SA,Financials,Equity,"2,981,224.97",0.01,"2,981,224.97","60,706.00",49.11,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,4.7,PLN,-
783,CHANGJIANG SECURITIES LTD A,Financials,Equity,"2,980,255.49",0.01,"2,980,255.49","3,585,135.00",0.83,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600588,YONYOU NETWORK TECHNOLOGY LTD A,Information Technology,Equity,"2,964,306.52",0.01,"2,964,306.52","950,351.00",3.12,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600522,JIANGSU ZHONGTIAN TECHNOLOGY LTD A,Industrials,Equity,"2,946,332.83",0.01,"2,946,332.83","812,424.00",3.63,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300782,MAXSCEND MICROELECTRONICS LTD A,Information Technology,Equity,"2,944,619.50",0.01,"2,944,619.50","150,144.00",19.61,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600460,HANGZHOU SILAN MICROELECTRONICS LT,Information Technology,Equity,"2,935,168.11",0.01,"2,935,168.11","387,300.00",7.58,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600845,SHANGHAI BAOSIGHT SOFTWARE LTD A,Information Technology,Equity,"2,897,800.37",0.01,"2,897,800.37","369,139.00",7.85,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601360,360 SECURITY TECHNOLOGY INC A,Information Technology,Equity,"2,891,672.21",0.01,"2,891,672.21","2,389,106.00",1.21,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601838,BANK OF CHENGDU LTD A,Financials,Equity,"2,888,271.95",0.01,"2,888,271.95","1,155,395.00",2.5,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601868,CHINA ENERGY ENGINEERING CORP LTD,Industrials,Equity,"2,888,689.74",0.01,"2,888,689.74","8,271,652.00",0.35,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601618,METALLURGICAL CORP OF CHINA LTD A,Industrials,Equity,"2,846,114.66",0.01,"2,846,114.66","5,495,790.00",0.52,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300661,SG MICRO CORP A,Information Technology,Equity,"2,846,192.07",0.01,"2,846,192.07","103,086.00",27.61,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600674,SICHUAN CHUANTOU ENERGY LTD A,Utilities,Equity,"2,842,579.17",0.01,"2,842,579.17","1,439,660.00",1.97,China,Shanghai Stock Exchange,USD,6.71,CNY,-
138040,MERITZ FINANCIAL GROUP INC,Financials,Equity,"2,841,262.70",0.01,"2,841,262.70","138,832.00",20.47,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
301,JIANGSU EASTERN SHENGHONG LTD A,Materials,Equity,"2,826,144.31",0.01,"2,826,144.31","1,124,500.00",2.51,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600426,SHANDONG HUALU-HENGSHENG CHEMICAL,Materials,Equity,"2,809,172.62",0.01,"2,809,172.62","664,180.00",4.23,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601108,CAITONG SECURITIES LTD A,Financials,Equity,"2,794,745.60",0.01,"2,794,745.60","2,470,474.00",1.13,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601788,EVERBRIGHT SECURITIES LTD A,Financials,Equity,"2,772,979.46",0.01,"2,772,979.46","1,219,183.00",2.27,China,Shanghai Stock Exchange,USD,6.71,CNY,-
603290,STARPOWER SEMICONDUCTOR LTD A,Information Technology,Equity,"2,732,445.33",0.01,"2,732,445.33","48,500.00",56.34,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300347,HANGZHOU TIGERMED CONSULTING LTD A,Health Care,Equity,"2,715,283.63",0.01,"2,715,283.63","152,300.00",17.83,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
1157,ZOOMLION HEAVY INDUSTRY SCIENCE AN,Industrials,Equity,"2,675,620.06",0.01,"2,675,620.06","4,940,800.00",0.54,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
600132,CHONGQING BREWERY LTD A,Consumer Staples,Equity,"2,664,435.48",0.01,"2,664,435.48","132,500.00",20.11,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600011,HUANENG POWER INTERNATIONAL INC A,Utilities,Equity,"2,656,734.57",0.01,"2,656,734.57","2,195,000.00",1.21,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601939,CHINA CONSTRUCTION BANK CORP A,Financials,Equity,"2,653,195.00",0.01,"2,653,195.00","2,919,168.00",0.91,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300496,THUNDER SOFTWARE TECHNOLOGY LTD A,Information Technology,Equity,"2,651,302.95",0.01,"2,651,302.95","130,587.00",20.3,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300408,CHAOZHOU THREE-CIRCLE (GROUP) LTD,Information Technology,Equity,"2,649,844.41",0.01,"2,649,844.41","639,830.00",4.14,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603369,JIANGSU KINGS LUCK BREWERY LTD A,Consumer Staples,Equity,"2,631,222.93",0.01,"2,631,222.93","379,886.00",6.93,China,Shanghai Stock Exchange,USD,6.71,CNY,-
938,UNISPLENDOUR CORP LTD A,Information Technology,Equity,"2,626,186.34",0.01,"2,626,186.34","895,054.00",2.93,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
688008,MONTAGE TECHNOLOGY LTD A,Information Technology,Equity,"2,621,441.68",0.01,"2,621,441.68","317,000.00",8.27,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601865,FLAT GLASS GROUP LTD A,Information Technology,Equity,"2,615,402.87",0.01,"2,615,402.87","469,700.00",5.57,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601799,CHANGZHOU XINGYU AUTOMOTIVE LIGHTI,Consumer Discretionary,Equity,"2,609,890.30",0.01,"2,609,890.30","98,300.00",26.55,China,Shanghai Stock Exchange,USD,6.71,CNY,-
603260,HOSHINE SILICON INDUSTRY LTD A,Materials,Equity,"2,608,061.78",0.01,"2,608,061.78","149,400.00",17.46,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600018,SHANGHAI INTERNATIONAL PORT (GROUP,Industrials,Equity,"2,605,654.84",0.01,"2,605,654.84","3,068,399.00",0.85,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2340,GEM LTD A,Materials,Equity,"2,600,940.22",0.01,"2,600,940.22","1,854,000.00",1.4,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600115,CHINA EASTERN AIRLINES CORP LTD A,Industrials,Equity,"2,593,091.06",0.01,"2,593,091.06","3,400,197.00",0.76,China,Shanghai Stock Exchange,USD,6.71,CNY,-
688036,SHENZHEN TRANSSION HOLDINGS LTD (P,Information Technology,Equity,"2,589,677.19",0.01,"2,589,677.19","206,401.00",12.55,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2252,SHANGHAI RAAS BLOOD PRODUCTS LTD A,Health Care,Equity,"2,587,785.08",0.01,"2,587,785.08","2,919,100.00",0.89,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600795,GD POWER DEVELOPMENT LTD A,Utilities,Equity,"2,579,337.06",0.01,"2,579,337.06","4,246,400.00",0.61,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300207,SUNWODA ELECTRONIC LTD A,Industrials,Equity,"2,559,525.70",0.01,"2,559,525.70","518,600.00",4.94,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600884,NINGBO SHANSHAN LTD A,Materials,Equity,"2,555,378.25",0.01,"2,555,378.25","510,200.00",5.01,China,Shanghai Stock Exchange,USD,6.71,CNY,-
977,INSPUR ELECTRONIC INFORMATION INDU,Information Technology,Equity,"2,537,993.35",0.01,"2,537,993.35","665,590.00",3.81,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2422,SICHUAN KELUN PHARMACEUTICAL LTD A,Health Care,Equity,"2,529,217.22",0.01,"2,529,217.22","902,878.00",2.8,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
9626,BILIBILI CLASS Z INC,Communication,Equity,"2,527,788.69",0.01,"2,527,788.69","96,302.00",26.25,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
425,XCMG CONSTRUCTION MACHINERY LTD A,Industrials,Equity,"2,526,459.39",0.01,"2,526,459.39","3,146,569.00",0.8,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600362,JIANGXI COPPER LTD A,Materials,Equity,"2,527,456.90",0.01,"2,527,456.90","970,500.00",2.6,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300769,SHENZHEN DYNANONIC LTD A,Materials,Equity,"2,525,002.61",0.01,"2,525,002.61","41,200.00",61.29,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600584,JCET GROUP LTD A,Information Technology,Equity,"2,522,256.54",0.01,"2,522,256.54","642,600.00",3.93,China,Shanghai Stock Exchange,USD,6.71,CNY,-
3333,CHINA EVERGRANDE GROUP,Real Estate,Equity,"2,504,530.85",0.01,"2,504,530.85","13,878,388.00",0.18,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
2601,LB GROUP LTD A,Materials,Equity,"2,502,814.71",0.01,"2,502,814.71","749,000.00",3.34,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
703,HENGYI PETROCHEMICAL LTD A,Materials,Equity,"2,497,198.81",0.01,"2,497,198.81","1,698,729.00",1.47,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
786,BEIJING NEW BUILDING MATERIALS PUB,Industrials,Equity,"2,487,423.50",0.01,"2,487,423.50","514,413.00",4.84,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601881,CHINA GALAXY SECURITIES LTD A,Financials,Equity,"2,486,780.23",0.01,"2,486,780.23","1,778,300.00",1.4,China,Shanghai Stock Exchange,USD,6.71,CNY,-
799,JIUGUI LIQUOR LTD A,Consumer Staples,Equity,"2,479,847.77",0.01,"2,479,847.77","97,800.00",25.36,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2673,WESTERN SECURITIES CO LTD A,Financials,Equity,"2,463,934.00",0.01,"2,463,934.00","2,587,710.00",0.95,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2414,WUHAN GUIDE INFRARED LTD A,Information Technology,Equity,"2,459,144.30",0.01,"2,459,144.30","1,301,540.00",1.89,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600233,YTO EXPRESS GROUP LTD A,Industrials,Equity,"2,456,234.60",0.01,"2,456,234.60","822,900.00",2.98,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601377,INDUSTRIAL SECURITIES LTD A,Financials,Equity,"2,452,072.12",0.01,"2,452,072.12","2,419,751.00",1.01,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2756,YONGXING SPECIAL MATERIALS TECHNOL,Materials,Equity,"2,445,166.77",0.01,"2,445,166.77","95,700.00",25.55,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
EDU,NEW ORIENTAL EDUCATION & TECHNOLOG,Consumer Discretionary,Equity,"2,437,617.00",0.01,"2,437,617.00","107,148.00",22.75,China,New York Stock Exchange Inc.,USD,1,USD,-
2938,AVARY HOLDING (SHENZHEN) LTD A,Information Technology,Equity,"2,408,023.28",0.01,"2,408,023.28","552,000.00",4.36,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2080,SINOMA SCIENCE & TECHNOLOGY LTD A,Materials,Equity,"2,392,934.85",0.01,"2,392,934.85","570,600.00",4.19,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
157,ZOOMLION HEAVY INDUSTRY SCIENCE AN,Industrials,Equity,"2,389,478.95",0.01,"2,389,478.95","2,537,354.00",0.94,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
999,CHINA RESOURCES SANJIU MEDICAL AND,Health Care,Equity,"2,366,999.51",0.01,"2,366,999.51","362,599.00",6.53,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601990,NANJING SECURITIES LTD A,Financials,Equity,"2,354,733.37",0.01,"2,354,733.37","1,940,700.00",1.21,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600383,GEMDALE CORP A,Real Estate,Equity,"2,345,976.68",0.01,"2,345,976.68","1,251,530.00",1.87,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2120,YUNDA HOLDING LTD A,Industrials,Equity,"2,337,467.42",0.01,"2,337,467.42","941,804.00",2.48,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300433,LENS TECHNOLOGY LTD A,Information Technology,Equity,"2,337,956.86",0.01,"2,337,956.86","1,437,200.00",1.63,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603486,ECOVACS ROBOTICS LTD A,Consumer Discretionary,Equity,"2,335,996.97",0.01,"2,335,996.97","139,853.00",16.7,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601336,NEW CHINA LIFE INSURANCE LTD A,Financials,Equity,"2,326,865.43",0.01,"2,326,865.43","496,692.00",4.68,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600009,SHANGHAI INTERNATIONAL AIRPORT LTD,Industrials,Equity,"2,325,344.75",0.01,"2,325,344.75","301,198.00",7.72,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2236,ZHEJIANG DAHUA TECHNOLOGY LTD A,Information Technology,Equity,"2,323,939.57",0.01,"2,323,939.57","993,084.00",2.34,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300413,MANGO EXCELLENT MEDIA LTD A,Communication,Equity,"2,307,147.82",0.01,"2,307,147.82","495,800.00",4.65,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603899,SHANGHAI M&G STATIONERY INC A,Industrials,Equity,"2,306,542.07",0.01,"2,306,542.07","295,337.00",7.81,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600256,GUANGHUI ENERGY LTD A,Energy,Equity,"2,297,848.36",0.01,"2,297,848.36","1,572,700.00",1.46,China,Shanghai Stock Exchange,USD,6.71,CNY,-
813,SHIMAO GROUP HOLDINGS LTD,Real Estate,Equity,"2,291,139.25",0.01,"2,291,139.25","4,704,500.00",0.49,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
300033,HITHINK ROYALFLUSH INFORMATION NET,Financials,Equity,"2,291,577.04",0.01,"2,291,577.04","168,400.00",13.61,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2384,SUZHOU DONGSHAN PRECISION MANUFACT,Information Technology,Equity,"2,290,603.38",0.01,"2,290,603.38","703,400.00",3.26,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
723,SHANXI MEIJIN ENERGY LTD A,Materials,Equity,"2,273,832.99",0.01,"2,273,832.99","1,260,200.00",1.8,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601878,ZHESHANG SECURITIES LTD A,Financials,Equity,"2,264,728.00",0.01,"2,264,728.00","1,398,600.00",1.62,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2013,AVIC ELECTROMECHANICAL SYSTEMS LTD,Industrials,Equity,"2,259,682.11",0.01,"2,259,682.11","1,236,000.00",1.83,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603737,SKSHU PAINT CO LTD A,Materials,Equity,"2,258,317.07",0.01,"2,258,317.07","119,440.00",18.91,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601198,DONGXING SECURITIES LTD A,Financials,Equity,"2,257,112.50",0.01,"2,257,112.50","1,766,797.00",1.28,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600763,TOPCHOICE MEDICAL CORPORATION INC,Health Care,Equity,"2,239,312.43",0.01,"2,239,312.43","91,900.00",24.37,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2600,LINGYI ITECH (GUANGDONG) A,Information Technology,Equity,"2,220,251.02",0.01,"2,220,251.02","3,036,080.00",0.73,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601607,SHANGHAI PHARMACEUTICALS HOLDING L,Health Care,Equity,"2,208,094.02",0.01,"2,208,094.02","829,800.00",2.66,China,Shanghai Stock Exchange,USD,6.71,CNY,-
688126,NATIONAL SILICON INDUSTRY GROUP LT,Information Technology,Equity,"2,206,436.53",0.01,"2,206,436.53","671,400.00",3.29,China,Shanghai Stock Exchange,USD,6.71,CNY,-
EAST,EASTERN CO.,Consumer Staples,Equity,"2,188,110.67",0.01,"2,188,110.67","4,132,247.00",0.53,Egypt,Egyptian Exchange,USD,18.89,EGP,-
2064,HUAFON CHEMICAL LTD A,Materials,Equity,"2,180,433.54",0.01,"2,180,433.54","1,749,700.00",1.25,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603939,YIFENG PHARMACY CHAIN LTD A,Consumer Staples,Equity,"2,106,029.26",0.01,"2,106,029.26","268,636.00",7.84,China,Shanghai Stock Exchange,USD,6.71,CNY,-
ENELCHILE,ENEL CHILE SA,Utilities,Equity,"2,093,265.95",0.01,"2,093,265.95","100,331,688.00",0.02,Chile,Santiago Stock Exchange,USD,968.2,CLP,-
69,SHENZHEN OVERSEAS CHINESE TOWN LTD,Consumer Discretionary,Equity,"2,091,578.98",0.01,"2,091,578.98","2,387,500.00",0.88,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2916,SHENNAN CIRCUITS LTD A,Information Technology,Equity,"2,080,296.57",0.01,"2,080,296.57","152,040.00",13.68,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2797,FIRST CAPITAL SECURITIES LTD A,Financials,Equity,"2,002,337.88",0.01,"2,002,337.88","2,174,500.00",0.92,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601155,SEAZEN HOLDINGS LTD A,Real Estate,Equity,"1,995,666.93",0.01,"1,995,666.93","578,873.00",3.45,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600183,SHENGYI TECHNOLOGY LTD A,Information Technology,Equity,"1,994,186.70",0.01,"1,994,186.70","806,400.00",2.47,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2841,GUANGZHOU SHIYUAN ELECTRONIC TECHN,Information Technology,Equity,"1,989,717.56",0.01,"1,989,717.56","185,891.00",10.7,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300601,SHENZHEN KANGTAI BIOLOGICAL PRODUC,Health Care,Equity,"1,980,982.18",0.01,"1,980,982.18","302,635.00",6.55,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300595,AUTEK CHINA INC A,Health Care,Equity,"1,975,134.09",0.01,"1,975,134.09","251,700.00",7.85,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603345,ANJOY FOODS GROUP LTD A,Consumer Staples,Equity,"1,969,614.20",0.01,"1,969,614.20","87,400.00",22.54,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601966,SHANDONG LINGLONG TYRE CO LTD A,Consumer Discretionary,Equity,"1,930,243.11",0.01,"1,930,243.11","469,800.00",4.11,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300223,INGENIC SEMICONDUCTOR LTD A,Information Technology,Equity,"1,928,721.43",0.01,"1,928,721.43","138,100.00",13.97,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2007,HUALAN BIOLOGICAL ENGINEERING INC,Health Care,Equity,"1,910,704.55",0.01,"1,910,704.55","560,783.00",3.41,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2065,DHC SOFTWARE LTD A,Information Technology,Equity,"1,910,945.89",0.01,"1,910,945.89","2,130,498.00",0.9,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
601233,TONGKUN GROUP LTD A,Materials,Equity,"1,910,090.59",0.01,"1,910,090.59","838,700.00",2.28,China,Shanghai Stock Exchange,USD,6.71,CNY,-
51905,LG H & H(1P) PREF LTD,Consumer Staples,Equity,"1,907,435.66",0.01,"1,907,435.66","7,547.00",252.74,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
600779,SICHUAN SWELLFUN LTD A,Consumer Staples,Equity,"1,895,494.25",0.01,"1,895,494.25","147,993.00",12.81,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300529,JAFRON BIOMEDICAL CO LTD A,Health Care,Equity,"1,869,634.92",0.01,"1,869,634.92","251,556.00",7.43,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603707,NANJING KING-FRIEND BIOCHEMICAL PH,Health Care,Equity,"1,871,734.02",0.01,"1,871,734.02","431,426.00",4.34,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300144,SONGCHENG PERFORMANCE DEVELOPMENT,Consumer Discretionary,Equity,"1,865,986.76",0.01,"1,865,986.76","917,318.00",2.03,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
688169,BEIJING ROBOROCK TECHNOLOGY LTD A,Consumer Discretionary,Equity,"1,824,976.64",0.01,"1,824,976.64","23,200.00",78.66,China,Shanghai Stock Exchange,USD,6.71,CNY,-
66,CHINA GREATWALL TECHNOLOGY GROUP L,Information Technology,Equity,"1,819,270.48",0.01,"1,819,270.48","1,196,273.00",1.52,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
300003,LEPU MEDICAL TECHNOLOGY BEIJING LT,Health Care,Equity,"1,811,417.12",0.01,"1,811,417.12","664,335.00",2.73,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2508,HANGZHOU ROBAM APPLIANCES LTD A,Consumer Discretionary,Equity,"1,804,665.00",0.01,"1,804,665.00","365,764.00",4.93,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
600161,BEIJING TIANTAN BIOLOGICAL PRODUCT,Health Care,Equity,"1,790,182.43",0.01,"1,790,182.43","481,345.00",3.72,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2555,37 INTERACTIVE ENTERTAINMENT NETWO,Communication,Equity,"1,790,048.76",0.01,"1,790,048.76","606,688.00",2.95,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
603882,GUANGZHOU KINGMED DIAGNOSTICS GROU,Health Care,Equity,"1,791,285.16",0.01,"1,791,285.16","143,984.00",12.44,China,Shanghai Stock Exchange,USD,6.71,CNY,-
